,n,m,c,tipoFrec,maxDist
6687,20.0,20.0,26.0,2.0,20.0
6688,20.0,20.0,26.0,2.0,20.0
6689,20.0,20.0,26.0,2.0,20.0
6690,20.0,20.0,26.0,2.0,20.0
6691,20.0,20.0,26.0,2.0,20.0
6692,20.0,20.0,26.0,2.0,20.0
6693,20.0,20.0,26.0,2.0,20.0
6694,20.0,20.0,26.0,2.0,20.0
6695,20.0,20.0,26.0,2.0,20.0
6696,20.0,20.0,26.0,2.0,20.0
6697,20.0,20.0,26.0,2.0,20.0
6698,20.0,20.0,26.0,2.0,20.0
6699,20.0,20.0,26.0,2.0,20.0
6700,20.0,20.0,26.0,2.0,20.0
6701,20.0,20.0,26.0,2.0,20.0
6702,20.0,20.0,26.0,2.0,20.0
6703,20.0,20.0,26.0,2.0,20.0
6704,20.0,20.0,26.0,2.0,20.0
6705,20.0,20.0,26.0,2.0,20.0
6706,20.0,20.0,26.0,2.0,20.0
6707,20.0,20.0,26.0,2.0,20.0
6708,20.0,20.0,26.0,2.0,20.0
6709,20.0,20.0,26.0,2.0,20.0
6710,20.0,20.0,26.0,2.0,20.0
6711,20.0,20.0,26.0,2.0,20.0
6712,20.0,20.0,26.0,2.0,20.0
6713,20.0,20.0,26.0,2.0,20.0
6714,20.0,20.0,26.0,2.0,20.0
6715,20.0,20.0,26.0,2.0,20.0
6716,20.0,20.0,26.0,2.0,20.0
6717,20.0,20.0,26.0,2.0,20.0
6718,20.0,20.0,26.0,2.0,20.0
6719,20.0,20.0,26.0,2.0,20.0
6720,20.0,20.0,26.0,2.0,20.0
6721,20.0,20.0,26.0,2.0,20.0
6722,20.0,20.0,26.0,2.0,20.0
6723,20.0,20.0,26.0,2.0,20.0
6724,20.0,20.0,26.0,2.0,20.0
6725,20.0,20.0,26.0,2.0,20.0
6726,20.0,20.0,26.0,2.0,20.0
6727,20.0,20.0,26.0,2.0,20.0
6728,20.0,20.0,26.0,2.0,20.0
6729,20.0,20.0,26.0,2.0,20.0
6730,20.0,20.0,26.0,2.0,20.0
6731,20.0,20.0,26.0,2.0,20.0
6732,20.0,20.0,26.0,2.0,20.0
6733,20.0,20.0,26.0,2.0,20.0
6734,20.0,20.0,26.0,2.0,20.0
6735,20.0,20.0,26.0,2.0,20.0
6736,20.0,20.0,26.0,2.0,20.0
6737,20.0,20.0,26.0,2.0,20.0
6738,20.0,20.0,26.0,2.0,20.0
6739,20.0,20.0,26.0,2.0,20.0
6740,20.0,20.0,26.0,2.0,20.0
6741,20.0,20.0,26.0,2.0,20.0
6742,20.0,20.0,26.0,2.0,20.0
6743,20.0,20.0,26.0,2.0,20.0
6744,20.0,20.0,26.0,2.0,20.0
6745,20.0,20.0,26.0,2.0,20.0
6746,20.0,20.0,26.0,2.0,20.0
6747,20.0,20.0,26.0,2.0,20.0
6748,20.0,20.0,26.0,2.0,20.0
6749,20.0,20.0,26.0,2.0,20.0
6750,20.0,20.0,26.0,2.0,20.0
6751,20.0,20.0,26.0,2.0,20.0
6752,20.0,20.0,26.0,2.0,20.0
6753,20.0,20.0,26.0,2.0,20.0
6754,20.0,20.0,26.0,2.0,20.0
6755,20.0,20.0,26.0,2.0,20.0
6756,20.0,20.0,26.0,2.0,20.0
6757,20.0,20.0,26.0,2.0,20.0
6758,20.0,20.0,26.0,2.0,20.0
6759,20.0,20.0,26.0,2.0,20.0
6760,20.0,20.0,26.0,2.0,20.0
6761,20.0,20.0,26.0,2.0,20.0
6762,20.0,20.0,26.0,2.0,20.0
6763,20.0,20.0,26.0,2.0,20.0
6764,20.0,20.0,26.0,2.0,20.0
6765,20.0,20.0,26.0,2.0,20.0
6766,20.0,20.0,26.0,2.0,20.0
6767,20.0,20.0,26.0,2.0,20.0
6768,20.0,20.0,26.0,2.0,20.0
6769,20.0,20.0,26.0,2.0,20.0
6770,20.0,20.0,26.0,2.0,20.0
6771,20.0,20.0,26.0,2.0,20.0
6772,20.0,20.0,26.0,2.0,20.0
6773,20.0,20.0,26.0,2.0,20.0
6774,20.0,20.0,26.0,2.0,20.0
6775,20.0,20.0,26.0,2.0,20.0
6776,20.0,20.0,26.0,2.0,20.0
6777,20.0,20.0,26.0,2.0,20.0
6778,20.0,20.0,26.0,2.0,20.0
6779,20.0,20.0,26.0,2.0,20.0
6780,20.0,20.0,26.0,2.0,20.0
6781,20.0,20.0,26.0,2.0,20.0
6782,20.0,20.0,26.0,2.0,20.0
6783,20.0,20.0,26.0,2.0,20.0
6784,20.0,20.0,26.0,2.0,20.0
6785,20.0,20.0,26.0,2.0,20.0
6786,20.0,20.0,26.0,2.0,20.0
6787,20.0,20.0,26.0,2.0,20.0
6788,20.0,20.0,26.0,2.0,20.0
6789,20.0,20.0,26.0,2.0,20.0
6790,20.0,20.0,26.0,2.0,20.0
6791,20.0,20.0,26.0,2.0,20.0
6792,20.0,20.0,26.0,2.0,20.0
6793,20.0,20.0,26.0,2.0,20.0
6794,20.0,20.0,26.0,2.0,20.0
6795,20.0,20.0,26.0,2.0,20.0
6796,20.0,20.0,26.0,2.0,20.0
6797,20.0,20.0,26.0,2.0,20.0
6798,20.0,20.0,26.0,2.0,20.0
6799,20.0,20.0,26.0,2.0,20.0
6800,20.0,20.0,26.0,2.0,20.0
6801,20.0,20.0,26.0,2.0,20.0
6802,20.0,20.0,26.0,2.0,20.0
6803,20.0,20.0,26.0,2.0,20.0
6804,20.0,20.0,26.0,2.0,20.0
6805,20.0,20.0,26.0,2.0,20.0
6806,20.0,20.0,26.0,2.0,20.0
6807,20.0,20.0,26.0,2.0,20.0
6808,20.0,20.0,26.0,2.0,20.0
6809,20.0,20.0,26.0,2.0,20.0
6810,20.0,20.0,26.0,2.0,20.0
6811,20.0,20.0,26.0,2.0,20.0
6812,20.0,20.0,26.0,2.0,20.0
6813,20.0,20.0,26.0,2.0,20.0
6814,20.0,20.0,26.0,2.0,20.0
6815,20.0,20.0,26.0,2.0,20.0
6816,20.0,20.0,26.0,2.0,20.0
6817,20.0,20.0,26.0,2.0,20.0
6818,20.0,20.0,26.0,2.0,20.0
6819,20.0,20.0,26.0,2.0,20.0
6820,20.0,20.0,26.0,2.0,20.0
6821,20.0,20.0,26.0,2.0,20.0
6822,20.0,20.0,26.0,2.0,20.0
6823,20.0,20.0,26.0,2.0,20.0
6824,20.0,20.0,26.0,2.0,20.0
6825,20.0,20.0,26.0,2.0,20.0
6826,20.0,20.0,26.0,2.0,20.0
6827,20.0,20.0,26.0,2.0,20.0
6828,20.0,20.0,26.0,2.0,20.0
6829,20.0,20.0,26.0,2.0,20.0
6830,20.0,20.0,26.0,2.0,20.0
6831,20.0,20.0,26.0,2.0,20.0
6832,20.0,20.0,26.0,2.0,20.0
6833,20.0,20.0,26.0,2.0,20.0
6834,20.0,20.0,26.0,2.0,20.0
6835,20.0,20.0,26.0,2.0,20.0
6836,20.0,20.0,26.0,2.0,20.0
6837,20.0,20.0,26.0,2.0,20.0
6838,20.0,20.0,26.0,2.0,20.0
6839,20.0,20.0,26.0,2.0,20.0
6840,20.0,20.0,26.0,2.0,20.0
6841,20.0,20.0,26.0,2.0,20.0
6842,20.0,20.0,26.0,2.0,20.0
6843,20.0,20.0,26.0,2.0,20.0
6844,20.0,20.0,26.0,2.0,20.0
6845,20.0,20.0,26.0,2.0,20.0
6846,20.0,20.0,26.0,2.0,20.0
6847,20.0,20.0,26.0,2.0,20.0
6848,20.0,20.0,26.0,2.0,20.0
6849,20.0,20.0,26.0,2.0,20.0
6850,20.0,20.0,26.0,2.0,20.0
6851,20.0,20.0,26.0,2.0,20.0
6852,20.0,20.0,26.0,2.0,20.0
6853,20.0,20.0,26.0,2.0,20.0
6854,20.0,20.0,26.0,2.0,20.0
6855,20.0,20.0,26.0,2.0,20.0
6856,20.0,20.0,26.0,2.0,20.0
6857,20.0,20.0,26.0,2.0,20.0
6858,20.0,20.0,26.0,2.0,20.0
6859,20.0,20.0,26.0,2.0,20.0
6860,20.0,20.0,26.0,2.0,20.0
6861,20.0,20.0,26.0,2.0,20.0
6862,20.0,20.0,26.0,2.0,20.0
6863,20.0,20.0,26.0,2.0,20.0
6864,20.0,20.0,26.0,2.0,20.0
6865,20.0,20.0,26.0,2.0,20.0
6866,20.0,20.0,26.0,2.0,20.0
6867,20.0,20.0,26.0,2.0,20.0
6868,20.0,20.0,26.0,2.0,20.0
6869,20.0,20.0,26.0,2.0,20.0
6870,20.0,20.0,26.0,2.0,20.0
6871,20.0,20.0,26.0,2.0,20.0
6872,20.0,20.0,26.0,2.0,20.0
6873,20.0,20.0,26.0,2.0,20.0
6874,20.0,20.0,26.0,2.0,20.0
6875,20.0,20.0,26.0,2.0,20.0
6876,20.0,20.0,26.0,2.0,20.0
6877,20.0,20.0,26.0,2.0,20.0
6878,20.0,20.0,26.0,2.0,20.0
6879,20.0,20.0,26.0,2.0,20.0
6880,20.0,20.0,26.0,2.0,20.0
6881,20.0,20.0,26.0,2.0,20.0
6882,20.0,20.0,26.0,2.0,20.0
6883,20.0,20.0,26.0,2.0,20.0
6884,20.0,20.0,26.0,2.0,20.0
6885,20.0,20.0,26.0,2.0,20.0
6886,20.0,20.0,26.0,2.0,20.0
6887,20.0,20.0,26.0,2.0,20.0
6888,20.0,20.0,26.0,2.0,20.0
6889,20.0,20.0,26.0,2.0,20.0
6890,20.0,20.0,26.0,2.0,20.0
6891,20.0,20.0,26.0,2.0,20.0
6892,20.0,20.0,26.0,2.0,20.0
6893,20.0,20.0,26.0,2.0,20.0
6894,20.0,20.0,26.0,2.0,20.0
6895,20.0,20.0,26.0,2.0,20.0
6896,20.0,20.0,26.0,2.0,20.0
6897,20.0,20.0,26.0,2.0,20.0
6898,20.0,20.0,26.0,2.0,20.0
6899,20.0,20.0,26.0,2.0,20.0
6900,20.0,20.0,26.0,3.0,20.0
6901,20.0,20.0,26.0,3.0,20.0
6902,20.0,20.0,26.0,3.0,20.0
6903,20.0,20.0,26.0,3.0,20.0
6904,20.0,20.0,26.0,3.0,20.0
6905,20.0,20.0,26.0,3.0,20.0
6906,20.0,20.0,26.0,3.0,20.0
6907,20.0,20.0,26.0,3.0,20.0
6908,20.0,20.0,26.0,3.0,20.0
6909,20.0,20.0,26.0,3.0,20.0
6910,20.0,20.0,26.0,3.0,20.0
6911,20.0,20.0,26.0,3.0,20.0
6912,20.0,20.0,26.0,3.0,20.0
6913,20.0,20.0,26.0,3.0,20.0
6914,20.0,20.0,26.0,3.0,20.0
6915,20.0,20.0,26.0,3.0,20.0
6916,20.0,20.0,26.0,3.0,20.0
6917,20.0,20.0,26.0,3.0,20.0
6918,20.0,20.0,26.0,3.0,20.0
6919,20.0,20.0,26.0,3.0,20.0
6920,20.0,20.0,26.0,3.0,20.0
6921,20.0,20.0,26.0,3.0,20.0
6922,20.0,20.0,26.0,3.0,20.0
6923,20.0,20.0,26.0,3.0,20.0
6924,20.0,20.0,26.0,3.0,20.0
6925,20.0,20.0,26.0,3.0,20.0
6926,20.0,20.0,26.0,3.0,20.0
6927,20.0,20.0,26.0,3.0,20.0
6928,20.0,20.0,26.0,3.0,20.0
6929,20.0,20.0,26.0,3.0,20.0
6930,20.0,20.0,26.0,3.0,20.0
6931,20.0,20.0,26.0,3.0,20.0
6932,20.0,20.0,26.0,3.0,20.0
6933,20.0,20.0,26.0,3.0,20.0
6934,20.0,20.0,26.0,3.0,20.0
6935,20.0,20.0,26.0,3.0,20.0
6936,20.0,20.0,26.0,3.0,20.0
6937,20.0,20.0,26.0,3.0,20.0
6938,20.0,20.0,26.0,3.0,20.0
6939,20.0,20.0,26.0,3.0,20.0
6940,20.0,20.0,26.0,3.0,20.0
6941,20.0,20.0,26.0,3.0,20.0
6942,20.0,20.0,26.0,3.0,20.0
6943,20.0,20.0,26.0,3.0,20.0
6944,20.0,20.0,26.0,3.0,20.0
6945,20.0,20.0,26.0,3.0,20.0
6946,20.0,20.0,26.0,3.0,20.0
6947,20.0,20.0,26.0,3.0,20.0
6948,20.0,20.0,26.0,3.0,20.0
6949,20.0,20.0,26.0,3.0,20.0
6950,20.0,20.0,26.0,3.0,20.0
6951,20.0,20.0,26.0,3.0,20.0
6952,20.0,20.0,26.0,3.0,20.0
6953,20.0,20.0,26.0,3.0,20.0
6954,20.0,20.0,26.0,3.0,20.0
6955,20.0,20.0,26.0,3.0,20.0
6956,20.0,20.0,26.0,3.0,20.0
6957,20.0,20.0,26.0,3.0,20.0
6958,20.0,20.0,26.0,3.0,20.0
6959,20.0,20.0,26.0,3.0,20.0
6960,20.0,20.0,26.0,3.0,20.0
6961,20.0,20.0,26.0,3.0,20.0
6962,20.0,20.0,26.0,3.0,20.0
6963,20.0,20.0,26.0,3.0,20.0
6964,20.0,20.0,26.0,3.0,20.0
6965,20.0,20.0,26.0,3.0,20.0
6966,20.0,20.0,26.0,3.0,20.0
6967,20.0,20.0,26.0,3.0,20.0
6968,20.0,20.0,26.0,3.0,20.0
6969,20.0,20.0,26.0,3.0,20.0
6970,20.0,20.0,26.0,3.0,20.0
6971,20.0,20.0,26.0,3.0,20.0
6972,20.0,20.0,26.0,3.0,20.0
6973,20.0,20.0,26.0,3.0,20.0
6974,20.0,20.0,26.0,3.0,20.0
6975,20.0,20.0,26.0,3.0,20.0
6976,20.0,20.0,26.0,3.0,20.0
6977,20.0,20.0,26.0,3.0,20.0
6978,20.0,20.0,26.0,3.0,20.0
6979,20.0,20.0,26.0,3.0,20.0
6980,20.0,20.0,26.0,3.0,20.0
6981,20.0,20.0,26.0,3.0,20.0
6982,20.0,20.0,26.0,3.0,20.0
6983,20.0,20.0,26.0,3.0,20.0
6984,20.0,20.0,26.0,3.0,20.0
6985,20.0,20.0,26.0,3.0,20.0
6986,20.0,20.0,26.0,3.0,20.0
6987,20.0,20.0,26.0,3.0,20.0
6988,20.0,20.0,26.0,3.0,20.0
6989,20.0,20.0,26.0,3.0,20.0
6990,20.0,20.0,26.0,3.0,20.0
6991,20.0,20.0,26.0,3.0,20.0
6992,20.0,20.0,26.0,3.0,20.0
6993,20.0,20.0,26.0,3.0,20.0
6994,20.0,20.0,26.0,3.0,20.0
6995,20.0,20.0,26.0,3.0,20.0
6996,20.0,20.0,26.0,3.0,20.0
6997,20.0,20.0,26.0,3.0,20.0
6998,20.0,20.0,26.0,3.0,20.0
6999,20.0,20.0,26.0,3.0,20.0
7000,20.0,20.0,26.0,3.0,20.0
7001,20.0,20.0,26.0,3.0,20.0
7002,20.0,20.0,26.0,3.0,20.0
7003,20.0,20.0,26.0,3.0,20.0
7004,20.0,20.0,26.0,3.0,20.0
7005,20.0,20.0,26.0,3.0,20.0
7006,20.0,20.0,26.0,3.0,20.0
7007,20.0,20.0,26.0,3.0,20.0
7008,20.0,20.0,26.0,3.0,20.0
7009,20.0,20.0,26.0,3.0,20.0
7010,20.0,20.0,26.0,3.0,20.0
7011,20.0,20.0,26.0,3.0,20.0
7012,20.0,20.0,26.0,3.0,20.0
7013,20.0,20.0,26.0,3.0,20.0
7014,20.0,20.0,26.0,3.0,20.0
7015,20.0,20.0,26.0,3.0,20.0
7016,20.0,20.0,26.0,3.0,20.0
7017,20.0,20.0,26.0,3.0,20.0
7018,20.0,20.0,26.0,3.0,20.0
7019,20.0,20.0,26.0,3.0,20.0
7020,20.0,20.0,26.0,3.0,20.0
7021,20.0,20.0,26.0,3.0,20.0
7022,20.0,20.0,26.0,3.0,20.0
7023,20.0,20.0,26.0,3.0,20.0
7024,20.0,20.0,26.0,3.0,20.0
7025,20.0,20.0,26.0,3.0,20.0
7026,20.0,20.0,26.0,3.0,20.0
7027,20.0,20.0,26.0,3.0,20.0
7028,20.0,20.0,26.0,3.0,20.0
7029,20.0,20.0,26.0,3.0,20.0
7030,20.0,20.0,26.0,3.0,20.0
7031,20.0,20.0,26.0,3.0,20.0
7032,20.0,20.0,26.0,3.0,20.0
7033,20.0,20.0,26.0,3.0,20.0
7034,20.0,20.0,26.0,3.0,20.0
7035,20.0,20.0,26.0,3.0,20.0
7036,20.0,20.0,26.0,3.0,20.0
7037,20.0,20.0,26.0,3.0,20.0
7038,20.0,20.0,26.0,3.0,20.0
7039,20.0,20.0,26.0,3.0,20.0
7040,20.0,20.0,26.0,3.0,20.0
7041,20.0,20.0,26.0,3.0,20.0
7042,20.0,20.0,26.0,3.0,20.0
7043,20.0,20.0,26.0,3.0,20.0
7044,20.0,20.0,26.0,3.0,19.0
7045,20.0,20.0,26.0,3.0,20.0
7046,20.0,20.0,26.0,3.0,20.0
7047,20.0,20.0,26.0,3.0,20.0
7048,20.0,20.0,26.0,3.0,20.0
7049,20.0,20.0,26.0,3.0,20.0
7050,20.0,20.0,26.0,3.0,20.0
7051,20.0,20.0,26.0,3.0,20.0
7052,20.0,20.0,26.0,3.0,20.0
7053,20.0,20.0,26.0,3.0,20.0
7054,20.0,20.0,26.0,3.0,20.0
7055,20.0,20.0,26.0,3.0,20.0
7056,20.0,20.0,26.0,3.0,20.0
7057,20.0,20.0,26.0,3.0,20.0
7058,20.0,20.0,26.0,3.0,20.0
7059,20.0,20.0,26.0,3.0,20.0
7060,20.0,20.0,26.0,3.0,20.0
7061,20.0,20.0,26.0,3.0,20.0
7062,20.0,20.0,26.0,3.0,20.0
7063,20.0,20.0,26.0,3.0,20.0
7064,20.0,20.0,26.0,3.0,20.0
7065,20.0,20.0,26.0,3.0,20.0
7066,20.0,20.0,26.0,3.0,20.0
7067,20.0,20.0,26.0,3.0,20.0
7068,20.0,20.0,26.0,3.0,20.0
7069,20.0,20.0,26.0,3.0,20.0
7070,20.0,20.0,26.0,3.0,20.0
7071,20.0,20.0,26.0,3.0,20.0
7072,20.0,20.0,26.0,3.0,20.0
7073,20.0,20.0,26.0,3.0,20.0
7074,20.0,20.0,26.0,3.0,20.0
7075,20.0,20.0,26.0,3.0,20.0
7076,20.0,20.0,26.0,3.0,20.0
7077,20.0,20.0,26.0,3.0,20.0
7078,20.0,20.0,26.0,3.0,20.0
7079,20.0,20.0,26.0,3.0,20.0
7080,20.0,20.0,26.0,3.0,20.0
7081,20.0,20.0,26.0,3.0,20.0
7082,20.0,20.0,26.0,3.0,20.0
7083,20.0,20.0,26.0,3.0,20.0
7084,20.0,20.0,26.0,3.0,20.0
7085,20.0,20.0,26.0,3.0,20.0
7086,20.0,20.0,26.0,3.0,20.0
7087,20.0,20.0,26.0,3.0,20.0
7088,20.0,20.0,26.0,3.0,20.0
7089,20.0,20.0,26.0,3.0,20.0
7090,20.0,20.0,26.0,3.0,20.0
7091,20.0,20.0,26.0,3.0,20.0
7092,20.0,20.0,26.0,3.0,20.0
7093,20.0,20.0,26.0,3.0,20.0
7094,20.0,20.0,26.0,3.0,20.0
7095,20.0,20.0,26.0,3.0,20.0
7096,20.0,20.0,26.0,3.0,20.0
7097,20.0,20.0,26.0,3.0,20.0
7098,20.0,20.0,26.0,3.0,20.0
7099,20.0,20.0,26.0,3.0,20.0
7100,20.0,20.0,26.0,3.0,20.0
7101,20.0,20.0,26.0,3.0,20.0
7102,20.0,20.0,26.0,3.0,20.0
7103,20.0,20.0,26.0,3.0,20.0
7104,20.0,20.0,26.0,3.0,20.0
7105,20.0,20.0,26.0,3.0,20.0
7106,20.0,20.0,26.0,3.0,20.0
7107,20.0,20.0,26.0,3.0,20.0
7108,20.0,20.0,26.0,3.0,20.0
7109,20.0,20.0,26.0,3.0,20.0
7110,20.0,20.0,26.0,3.0,20.0
7111,20.0,20.0,26.0,3.0,20.0
7112,20.0,20.0,26.0,3.0,20.0
7113,20.0,20.0,26.0,3.0,20.0
7114,20.0,20.0,26.0,3.0,20.0
7115,20.0,20.0,26.0,3.0,20.0
7116,20.0,20.0,26.0,3.0,20.0
7117,20.0,20.0,26.0,3.0,20.0
7118,20.0,20.0,26.0,3.0,20.0
7119,20.0,20.0,26.0,3.0,20.0
7120,20.0,20.0,26.0,3.0,20.0
7121,20.0,20.0,26.0,3.0,20.0
7122,20.0,20.0,26.0,3.0,20.0
7123,20.0,20.0,26.0,3.0,20.0
7124,20.0,20.0,26.0,3.0,20.0
7125,20.0,20.0,26.0,3.0,20.0
7126,20.0,20.0,26.0,3.0,20.0
7127,20.0,20.0,26.0,3.0,20.0
7128,20.0,20.0,26.0,3.0,20.0
7129,20.0,20.0,26.0,3.0,20.0
7130,20.0,20.0,26.0,3.0,20.0
7131,20.0,20.0,26.0,3.0,20.0
7132,20.0,20.0,26.0,3.0,20.0
7133,20.0,20.0,26.0,3.0,20.0
7134,20.0,20.0,26.0,3.0,20.0
7135,20.0,20.0,26.0,3.0,20.0
7136,20.0,20.0,26.0,3.0,20.0
7137,20.0,20.0,26.0,3.0,20.0
7138,20.0,20.0,26.0,3.0,20.0
7139,20.0,20.0,26.0,3.0,19.0
7140,20.0,20.0,26.0,3.0,20.0
7141,20.0,20.0,26.0,3.0,20.0
7142,20.0,20.0,26.0,3.0,20.0
7143,20.0,20.0,26.0,3.0,20.0
7144,20.0,20.0,26.0,3.0,20.0
7145,20.0,20.0,26.0,3.0,20.0
7146,20.0,20.0,26.0,3.0,20.0
7147,20.0,20.0,26.0,3.0,20.0
7148,20.0,20.0,26.0,3.0,20.0
7149,20.0,20.0,26.0,3.0,20.0
7150,20.0,20.0,26.0,3.0,20.0
7151,20.0,20.0,26.0,3.0,20.0
7152,20.0,20.0,26.0,3.0,20.0
7153,20.0,20.0,26.0,3.0,20.0
7154,20.0,20.0,26.0,3.0,20.0
7155,20.0,20.0,26.0,3.0,20.0
7156,20.0,20.0,26.0,3.0,20.0
7157,20.0,20.0,26.0,3.0,20.0
7158,20.0,20.0,26.0,3.0,20.0
7159,20.0,20.0,26.0,3.0,20.0
7160,20.0,20.0,26.0,3.0,20.0
7161,20.0,20.0,26.0,3.0,20.0
7162,20.0,20.0,26.0,3.0,20.0
7163,20.0,20.0,26.0,3.0,20.0
7164,20.0,20.0,26.0,3.0,20.0
7165,20.0,20.0,26.0,3.0,20.0
7166,20.0,20.0,26.0,3.0,20.0
7167,20.0,20.0,26.0,3.0,20.0
7168,20.0,20.0,26.0,3.0,20.0
7169,20.0,20.0,26.0,3.0,20.0
7170,20.0,20.0,26.0,3.0,20.0
7171,20.0,20.0,26.0,3.0,20.0
7172,20.0,20.0,26.0,3.0,20.0
7173,20.0,20.0,26.0,3.0,20.0
7174,20.0,20.0,26.0,3.0,20.0
7175,20.0,20.0,26.0,3.0,20.0
7176,20.0,20.0,26.0,3.0,20.0
7177,20.0,20.0,26.0,3.0,20.0
7178,20.0,20.0,26.0,3.0,20.0
7179,20.0,20.0,26.0,3.0,20.0
7180,20.0,20.0,26.0,3.0,20.0
7181,20.0,20.0,26.0,3.0,20.0
7182,20.0,20.0,26.0,3.0,20.0
7183,20.0,20.0,26.0,3.0,20.0
7184,20.0,20.0,26.0,3.0,20.0
7185,20.0,20.0,26.0,3.0,20.0
7186,20.0,20.0,26.0,3.0,20.0
7187,20.0,20.0,26.0,3.0,20.0
7188,20.0,20.0,26.0,3.0,20.0
7189,20.0,20.0,26.0,3.0,20.0
7190,20.0,20.0,26.0,3.0,20.0
7191,20.0,20.0,26.0,3.0,20.0
7192,20.0,20.0,26.0,3.0,20.0
7193,20.0,20.0,26.0,3.0,20.0
7194,20.0,20.0,26.0,3.0,20.0
7195,20.0,20.0,26.0,3.0,20.0
7196,20.0,20.0,26.0,3.0,20.0
7197,20.0,20.0,26.0,3.0,20.0
7198,20.0,20.0,26.0,3.0,20.0
7199,20.0,20.0,26.0,3.0,20.0
7200,20.0,30.0,26.0,1.0,30.0
7201,20.0,30.0,26.0,1.0,30.0
7202,20.0,30.0,26.0,1.0,30.0
7203,20.0,30.0,26.0,1.0,30.0
7204,20.0,30.0,26.0,1.0,30.0
7205,20.0,30.0,26.0,1.0,29.0
7206,20.0,30.0,26.0,1.0,30.0
7207,20.0,30.0,26.0,1.0,30.0
7208,20.0,30.0,26.0,1.0,29.0
7209,20.0,30.0,26.0,1.0,29.0
7210,20.0,30.0,26.0,1.0,29.0
7211,20.0,30.0,26.0,1.0,29.0
7212,20.0,30.0,26.0,1.0,29.0
7213,20.0,30.0,26.0,1.0,29.0
7214,20.0,30.0,26.0,1.0,30.0
7215,20.0,30.0,26.0,1.0,30.0
7216,20.0,30.0,26.0,1.0,30.0
7217,20.0,30.0,26.0,1.0,29.0
7218,20.0,30.0,26.0,1.0,28.0
7219,20.0,30.0,26.0,1.0,29.0
7220,20.0,30.0,26.0,1.0,29.0
7221,20.0,30.0,26.0,1.0,29.0
7222,20.0,30.0,26.0,1.0,29.0
7223,20.0,30.0,26.0,1.0,30.0
7224,20.0,30.0,26.0,1.0,30.0
7225,20.0,30.0,26.0,1.0,29.0
7226,20.0,30.0,26.0,1.0,30.0
7227,20.0,30.0,26.0,1.0,30.0
7228,20.0,30.0,26.0,1.0,30.0
7229,20.0,30.0,26.0,1.0,30.0
7230,20.0,30.0,26.0,1.0,29.0
7231,20.0,30.0,26.0,1.0,30.0
7232,20.0,30.0,26.0,1.0,29.0
7233,20.0,30.0,26.0,1.0,30.0
7234,20.0,30.0,26.0,1.0,30.0
7235,20.0,30.0,26.0,1.0,30.0
7236,20.0,30.0,26.0,1.0,29.0
7237,20.0,30.0,26.0,1.0,30.0
7238,20.0,30.0,26.0,1.0,29.0
7239,20.0,30.0,26.0,1.0,30.0
7240,20.0,30.0,26.0,1.0,29.0
7241,20.0,30.0,26.0,1.0,30.0
7242,20.0,30.0,26.0,1.0,30.0
7243,20.0,30.0,26.0,1.0,29.0
7244,20.0,30.0,26.0,1.0,29.0
7245,20.0,30.0,26.0,1.0,29.0
7246,20.0,30.0,26.0,1.0,30.0
7247,20.0,30.0,26.0,1.0,29.0
7248,20.0,30.0,26.0,1.0,29.0
7249,20.0,30.0,26.0,1.0,30.0
7250,20.0,30.0,26.0,1.0,29.0
7251,20.0,30.0,26.0,1.0,29.0
7252,20.0,30.0,26.0,1.0,29.0
7253,20.0,30.0,26.0,1.0,29.0
7254,20.0,30.0,26.0,1.0,30.0
7255,20.0,30.0,26.0,1.0,29.0
7256,20.0,30.0,26.0,1.0,29.0
7257,20.0,30.0,26.0,1.0,29.0
7258,20.0,30.0,26.0,1.0,29.0
7259,20.0,30.0,26.0,1.0,29.0
7260,20.0,30.0,26.0,1.0,30.0
7261,20.0,30.0,26.0,1.0,29.0
7262,20.0,30.0,26.0,1.0,30.0
7263,20.0,30.0,26.0,1.0,29.0
7264,20.0,30.0,26.0,1.0,29.0
7265,20.0,30.0,26.0,1.0,30.0
7266,20.0,30.0,26.0,1.0,30.0
7267,20.0,30.0,26.0,1.0,29.0
7268,20.0,30.0,26.0,1.0,30.0
7269,20.0,30.0,26.0,1.0,29.0
7270,20.0,30.0,26.0,1.0,29.0
7271,20.0,30.0,26.0,1.0,29.0
7272,20.0,30.0,26.0,1.0,30.0
7273,20.0,30.0,26.0,1.0,30.0
7274,20.0,30.0,26.0,1.0,30.0
7275,20.0,30.0,26.0,1.0,29.0
7276,20.0,30.0,26.0,1.0,29.0
7277,20.0,30.0,26.0,1.0,29.0
7278,20.0,30.0,26.0,1.0,30.0
7279,20.0,30.0,26.0,1.0,29.0
7280,20.0,30.0,26.0,1.0,29.0
7281,20.0,30.0,26.0,1.0,29.0
7282,20.0,30.0,26.0,1.0,30.0
7283,20.0,30.0,26.0,1.0,30.0
7284,20.0,30.0,26.0,1.0,29.0
7285,20.0,30.0,26.0,1.0,29.0
7286,20.0,30.0,26.0,1.0,29.0
7287,20.0,30.0,26.0,1.0,30.0
7288,20.0,30.0,26.0,1.0,29.0
7289,20.0,30.0,26.0,1.0,29.0
7290,20.0,30.0,26.0,1.0,29.0
7291,20.0,30.0,26.0,1.0,30.0
7292,20.0,30.0,26.0,1.0,30.0
7293,20.0,30.0,26.0,1.0,29.0
