,n,m,c,tipoFrec,maxDist,maxDist%
1897,20.0,500.0,4.0,1.0,364.0,27.200000000000003
1898,20.0,500.0,4.0,1.0,362.0,27.599999999999994
1899,20.0,500.0,4.0,1.0,358.0,28.400000000000006
1900,20.0,500.0,4.0,1.0,352.0,29.599999999999994
1901,20.0,500.0,4.0,1.0,362.0,27.599999999999994
1902,20.0,500.0,4.0,1.0,357.0,28.599999999999994
1903,20.0,500.0,4.0,1.0,360.0,28.0
1904,20.0,500.0,4.0,1.0,359.0,28.200000000000003
1905,20.0,500.0,4.0,1.0,357.0,28.599999999999994
1906,20.0,500.0,4.0,1.0,354.0,29.200000000000003
1907,20.0,500.0,4.0,1.0,349.0,30.200000000000003
1908,20.0,500.0,4.0,1.0,359.0,28.200000000000003
1909,20.0,500.0,4.0,1.0,354.0,29.200000000000003
1910,20.0,500.0,4.0,1.0,359.0,28.200000000000003
1911,20.0,500.0,4.0,1.0,356.0,28.799999999999997
1912,20.0,500.0,4.0,1.0,361.0,27.799999999999997
1913,20.0,500.0,4.0,1.0,362.0,27.599999999999994
1914,20.0,500.0,4.0,1.0,353.0,29.400000000000006
1915,20.0,500.0,4.0,1.0,359.0,28.200000000000003
1916,20.0,500.0,4.0,1.0,352.0,29.599999999999994
1917,20.0,500.0,4.0,1.0,353.0,29.400000000000006
1918,20.0,500.0,4.0,1.0,369.0,26.200000000000003
1919,20.0,500.0,4.0,1.0,359.0,28.200000000000003
1920,20.0,500.0,4.0,1.0,363.0,27.400000000000006
1921,20.0,500.0,4.0,1.0,351.0,29.799999999999997
1922,20.0,500.0,4.0,1.0,362.0,27.599999999999994
1923,20.0,500.0,4.0,1.0,356.0,28.799999999999997
1924,20.0,500.0,4.0,1.0,352.0,29.599999999999994
1925,20.0,500.0,4.0,1.0,345.0,31.0
1926,20.0,500.0,4.0,1.0,347.0,30.599999999999994
1927,20.0,500.0,4.0,1.0,353.0,29.400000000000006
1928,20.0,500.0,4.0,1.0,356.0,28.799999999999997
1929,20.0,500.0,4.0,1.0,347.0,30.599999999999994
1930,20.0,500.0,4.0,1.0,355.0,29.0
1931,20.0,500.0,4.0,1.0,352.0,29.599999999999994
1932,20.0,500.0,4.0,1.0,355.0,29.0
1933,20.0,500.0,4.0,1.0,357.0,28.599999999999994
1934,20.0,500.0,4.0,1.0,350.0,30.0
1935,20.0,500.0,4.0,1.0,355.0,29.0
1936,20.0,500.0,4.0,1.0,352.0,29.599999999999994
1937,20.0,500.0,4.0,1.0,359.0,28.200000000000003
1938,20.0,500.0,4.0,1.0,361.0,27.799999999999997
1939,20.0,500.0,4.0,1.0,356.0,28.799999999999997
1940,20.0,500.0,4.0,1.0,357.0,28.599999999999994
1941,20.0,500.0,4.0,1.0,352.0,29.599999999999994
1942,20.0,500.0,4.0,1.0,351.0,29.799999999999997
1943,20.0,500.0,4.0,1.0,352.0,29.599999999999994
1944,20.0,500.0,4.0,1.0,356.0,28.799999999999997
1945,20.0,500.0,4.0,1.0,358.0,28.400000000000006
1946,20.0,500.0,4.0,1.0,354.0,29.200000000000003
1947,20.0,500.0,4.0,1.0,358.0,28.400000000000006
1948,20.0,500.0,4.0,1.0,349.0,30.200000000000003
1949,20.0,500.0,4.0,1.0,356.0,28.799999999999997
1950,20.0,500.0,4.0,1.0,362.0,27.599999999999994
1951,20.0,500.0,4.0,1.0,368.0,26.400000000000006
1952,20.0,500.0,4.0,1.0,347.0,30.599999999999994
1953,20.0,500.0,4.0,1.0,353.0,29.400000000000006
1954,20.0,500.0,4.0,1.0,352.0,29.599999999999994
1955,20.0,500.0,4.0,1.0,347.0,30.599999999999994
1956,20.0,500.0,4.0,1.0,362.0,27.599999999999994
1957,20.0,500.0,4.0,1.0,351.0,29.799999999999997
1958,20.0,500.0,4.0,1.0,356.0,28.799999999999997
1959,20.0,500.0,4.0,1.0,351.0,29.799999999999997
1960,20.0,500.0,4.0,1.0,359.0,28.200000000000003
1961,20.0,500.0,4.0,1.0,353.0,29.400000000000006
1962,20.0,500.0,4.0,1.0,350.0,30.0
1963,20.0,500.0,4.0,1.0,352.0,29.599999999999994
1964,20.0,500.0,4.0,1.0,347.0,30.599999999999994
1965,20.0,500.0,4.0,1.0,359.0,28.200000000000003
1966,20.0,500.0,4.0,1.0,354.0,29.200000000000003
1967,20.0,500.0,4.0,1.0,357.0,28.599999999999994
1968,20.0,500.0,4.0,1.0,356.0,28.799999999999997
1969,20.0,500.0,4.0,1.0,348.0,30.400000000000006
1970,20.0,500.0,4.0,1.0,354.0,29.200000000000003
1971,20.0,500.0,4.0,1.0,349.0,30.200000000000003
1972,20.0,500.0,4.0,1.0,356.0,28.799999999999997
1973,20.0,500.0,4.0,1.0,354.0,29.200000000000003
1974,20.0,500.0,4.0,1.0,350.0,30.0
1975,20.0,500.0,4.0,1.0,355.0,29.0
1976,20.0,500.0,4.0,1.0,360.0,28.0
1977,20.0,500.0,4.0,1.0,359.0,28.200000000000003
1978,20.0,500.0,4.0,1.0,354.0,29.200000000000003
1979,20.0,500.0,4.0,1.0,359.0,28.200000000000003
1980,20.0,500.0,4.0,2.0,436.0,12.799999999999997
1981,20.0,500.0,4.0,2.0,433.0,13.400000000000006
1982,20.0,500.0,4.0,2.0,435.0,13.0
1983,20.0,500.0,4.0,2.0,439.0,12.200000000000003
1984,20.0,500.0,4.0,2.0,434.0,13.200000000000003
1985,20.0,500.0,4.0,2.0,433.0,13.400000000000006
1986,20.0,500.0,4.0,2.0,438.0,12.400000000000006
1987,20.0,500.0,4.0,2.0,433.0,13.400000000000006
1988,20.0,500.0,4.0,2.0,437.0,12.599999999999994
1989,20.0,500.0,4.0,2.0,432.0,13.599999999999994
1990,20.0,500.0,4.0,2.0,430.0,14.0
1991,20.0,500.0,4.0,2.0,442.0,11.599999999999994
1992,20.0,500.0,4.0,2.0,440.0,12.0
1993,20.0,500.0,4.0,2.0,436.0,12.799999999999997
1994,20.0,500.0,4.0,2.0,433.0,13.400000000000006
1995,20.0,500.0,4.0,2.0,441.0,11.799999999999997
1996,20.0,500.0,4.0,2.0,431.0,13.799999999999997
1997,20.0,500.0,4.0,2.0,434.0,13.200000000000003
1998,20.0,500.0,4.0,2.0,443.0,11.400000000000006
1999,20.0,500.0,4.0,2.0,437.0,12.599999999999994
2000,20.0,500.0,4.0,2.0,437.0,12.599999999999994
2001,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2002,20.0,500.0,4.0,2.0,435.0,13.0
2003,20.0,500.0,4.0,2.0,435.0,13.0
2004,20.0,500.0,4.0,2.0,433.0,13.400000000000006
2005,20.0,500.0,4.0,2.0,440.0,12.0
2006,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2007,20.0,500.0,4.0,2.0,435.0,13.0
2008,20.0,500.0,4.0,2.0,433.0,13.400000000000006
2009,20.0,500.0,4.0,2.0,438.0,12.400000000000006
2010,20.0,500.0,4.0,2.0,433.0,13.400000000000006
2011,20.0,500.0,4.0,2.0,431.0,13.799999999999997
2012,20.0,500.0,4.0,2.0,438.0,12.400000000000006
2013,20.0,500.0,4.0,2.0,439.0,12.200000000000003
2014,20.0,500.0,4.0,2.0,433.0,13.400000000000006
2015,20.0,500.0,4.0,2.0,440.0,12.0
2016,20.0,500.0,4.0,2.0,437.0,12.599999999999994
2017,20.0,500.0,4.0,2.0,434.0,13.200000000000003
2018,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2019,20.0,500.0,4.0,2.0,433.0,13.400000000000006
2020,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2021,20.0,500.0,4.0,2.0,432.0,13.599999999999994
2022,20.0,500.0,4.0,2.0,432.0,13.599999999999994
2023,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2024,20.0,500.0,4.0,2.0,442.0,11.599999999999994
2025,20.0,500.0,4.0,2.0,440.0,12.0
2026,20.0,500.0,4.0,2.0,435.0,13.0
2027,20.0,500.0,4.0,2.0,430.0,14.0
2028,20.0,500.0,4.0,2.0,437.0,12.599999999999994
2029,20.0,500.0,4.0,2.0,438.0,12.400000000000006
2030,20.0,500.0,4.0,2.0,431.0,13.799999999999997
2031,20.0,500.0,4.0,2.0,435.0,13.0
2032,20.0,500.0,4.0,2.0,432.0,13.599999999999994
2033,20.0,500.0,4.0,2.0,434.0,13.200000000000003
2034,20.0,500.0,4.0,2.0,433.0,13.400000000000006
2035,20.0,500.0,4.0,2.0,438.0,12.400000000000006
2036,20.0,500.0,4.0,2.0,431.0,13.799999999999997
2037,20.0,500.0,4.0,2.0,435.0,13.0
2038,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2039,20.0,500.0,4.0,2.0,439.0,12.200000000000003
2040,20.0,500.0,4.0,2.0,434.0,13.200000000000003
2041,20.0,500.0,4.0,2.0,435.0,13.0
2042,20.0,500.0,4.0,2.0,441.0,11.799999999999997
2043,20.0,500.0,4.0,2.0,439.0,12.200000000000003
2044,20.0,500.0,4.0,2.0,429.0,14.200000000000003
2045,20.0,500.0,4.0,2.0,443.0,11.400000000000006
2046,20.0,500.0,4.0,2.0,430.0,14.0
2047,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2048,20.0,500.0,4.0,2.0,433.0,13.400000000000006
2049,20.0,500.0,4.0,2.0,432.0,13.599999999999994
2050,20.0,500.0,4.0,2.0,435.0,13.0
2051,20.0,500.0,4.0,2.0,433.0,13.400000000000006
2052,20.0,500.0,4.0,2.0,439.0,12.200000000000003
2053,20.0,500.0,4.0,2.0,439.0,12.200000000000003
2054,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2055,20.0,500.0,4.0,2.0,438.0,12.400000000000006
2056,20.0,500.0,4.0,2.0,432.0,13.599999999999994
2057,20.0,500.0,4.0,2.0,437.0,12.599999999999994
2058,20.0,500.0,4.0,2.0,432.0,13.599999999999994
2059,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2060,20.0,500.0,4.0,2.0,435.0,13.0
2061,20.0,500.0,4.0,2.0,439.0,12.200000000000003
2062,20.0,500.0,4.0,2.0,437.0,12.599999999999994
2063,20.0,500.0,4.0,2.0,431.0,13.799999999999997
2064,20.0,500.0,4.0,2.0,435.0,13.0
2065,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2066,20.0,500.0,4.0,2.0,436.0,12.799999999999997
2067,20.0,500.0,4.0,2.0,435.0,13.0
2068,20.0,500.0,4.0,2.0,438.0,12.400000000000006
2069,20.0,500.0,4.0,2.0,443.0,11.400000000000006
2070,20.0,500.0,4.0,3.0,397.0,20.599999999999994
2071,20.0,500.0,4.0,3.0,399.0,20.200000000000003
2072,20.0,500.0,4.0,3.0,395.0,21.0
2073,20.0,500.0,4.0,3.0,403.0,19.400000000000006
2074,20.0,500.0,4.0,3.0,401.0,19.799999999999997
2075,20.0,500.0,4.0,3.0,403.0,19.400000000000006
2076,20.0,500.0,4.0,3.0,400.0,20.0
2077,20.0,500.0,4.0,3.0,401.0,19.799999999999997
2078,20.0,500.0,4.0,3.0,397.0,20.599999999999994
2079,20.0,500.0,4.0,3.0,394.0,21.200000000000003
2080,20.0,500.0,4.0,3.0,391.0,21.799999999999997
2081,20.0,500.0,4.0,3.0,400.0,20.0
2082,20.0,500.0,4.0,3.0,395.0,21.0
2083,20.0,500.0,4.0,3.0,398.0,20.400000000000006
2084,20.0,500.0,4.0,3.0,392.0,21.599999999999994
2085,20.0,500.0,4.0,3.0,399.0,20.200000000000003
2086,20.0,500.0,4.0,3.0,407.0,18.599999999999994
2087,20.0,500.0,4.0,3.0,403.0,19.400000000000006
2088,20.0,500.0,4.0,3.0,390.0,22.0
2089,20.0,500.0,4.0,3.0,398.0,20.400000000000006
2090,20.0,500.0,4.0,3.0,409.0,18.200000000000003
2091,20.0,500.0,4.0,3.0,388.0,22.400000000000006
2092,20.0,500.0,4.0,3.0,394.0,21.200000000000003
2093,20.0,500.0,4.0,3.0,406.0,18.799999999999997
2094,20.0,500.0,4.0,3.0,394.0,21.200000000000003
2095,20.0,500.0,4.0,3.0,390.0,22.0
2096,20.0,500.0,4.0,3.0,400.0,20.0
2097,20.0,500.0,4.0,3.0,395.0,21.0
2098,20.0,500.0,4.0,3.0,399.0,20.200000000000003
2099,20.0,500.0,4.0,3.0,395.0,21.0
2100,20.0,500.0,4.0,3.0,411.0,17.799999999999997
2101,20.0,500.0,4.0,3.0,399.0,20.200000000000003
2102,20.0,500.0,4.0,3.0,403.0,19.400000000000006
2103,20.0,500.0,4.0,3.0,394.0,21.200000000000003
2104,20.0,500.0,4.0,3.0,399.0,20.200000000000003
2105,20.0,500.0,4.0,3.0,397.0,20.599999999999994
2106,20.0,500.0,4.0,3.0,393.0,21.400000000000006
2107,20.0,500.0,4.0,3.0,401.0,19.799999999999997
2108,20.0,500.0,4.0,3.0,395.0,21.0
2109,20.0,500.0,4.0,3.0,396.0,20.799999999999997
2110,20.0,500.0,4.0,3.0,397.0,20.599999999999994
2111,20.0,500.0,4.0,3.0,388.0,22.400000000000006
2112,20.0,500.0,4.0,3.0,407.0,18.599999999999994
2113,20.0,500.0,4.0,3.0,396.0,20.799999999999997
2114,20.0,500.0,4.0,3.0,400.0,20.0
2115,20.0,500.0,4.0,3.0,393.0,21.400000000000006
2116,20.0,500.0,4.0,3.0,402.0,19.599999999999994
2117,20.0,500.0,4.0,3.0,409.0,18.200000000000003
2118,20.0,500.0,4.0,3.0,391.0,21.799999999999997
2119,20.0,500.0,4.0,3.0,393.0,21.400000000000006
2120,20.0,500.0,4.0,3.0,393.0,21.400000000000006
2121,20.0,500.0,4.0,3.0,394.0,21.200000000000003
2122,20.0,500.0,4.0,3.0,397.0,20.599999999999994
2123,20.0,500.0,4.0,3.0,395.0,21.0
2124,20.0,500.0,4.0,3.0,398.0,20.400000000000006
2125,20.0,500.0,4.0,3.0,392.0,21.599999999999994
2126,20.0,500.0,4.0,3.0,395.0,21.0
2127,20.0,500.0,4.0,3.0,399.0,20.200000000000003
2128,20.0,500.0,4.0,3.0,396.0,20.799999999999997
2129,20.0,500.0,4.0,3.0,398.0,20.400000000000006
2130,20.0,500.0,4.0,3.0,396.0,20.799999999999997
2131,20.0,500.0,4.0,3.0,399.0,20.200000000000003
2132,20.0,500.0,4.0,3.0,393.0,21.400000000000006
2133,20.0,500.0,4.0,3.0,397.0,20.599999999999994
2134,20.0,500.0,4.0,3.0,389.0,22.200000000000003
2135,20.0,500.0,4.0,3.0,399.0,20.200000000000003
2136,20.0,500.0,4.0,3.0,395.0,21.0
2137,20.0,500.0,4.0,3.0,400.0,20.0
2138,20.0,500.0,4.0,3.0,389.0,22.200000000000003
2139,20.0,500.0,4.0,3.0,391.0,21.799999999999997
2140,20.0,500.0,4.0,3.0,387.0,22.599999999999994
2141,20.0,500.0,4.0,3.0,391.0,21.799999999999997
2142,20.0,500.0,4.0,3.0,395.0,21.0
2143,20.0,500.0,4.0,3.0,397.0,20.599999999999994
2144,20.0,500.0,4.0,3.0,398.0,20.400000000000006
2145,20.0,500.0,4.0,3.0,404.0,19.200000000000003
2146,20.0,500.0,4.0,3.0,397.0,20.599999999999994
2147,20.0,500.0,4.0,3.0,390.0,22.0
2148,20.0,500.0,4.0,3.0,401.0,19.799999999999997
2149,20.0,500.0,4.0,3.0,392.0,21.599999999999994
2150,20.0,500.0,4.0,3.0,392.0,21.599999999999994
2151,20.0,500.0,4.0,3.0,398.0,20.400000000000006
2152,20.0,500.0,4.0,3.0,393.0,21.400000000000006
2153,20.0,500.0,4.0,3.0,394.0,21.200000000000003
2154,20.0,500.0,4.0,3.0,399.0,20.200000000000003
2155,20.0,500.0,4.0,3.0,391.0,21.799999999999997
2156,20.0,500.0,4.0,3.0,391.0,21.799999999999997
2157,20.0,500.0,4.0,3.0,397.0,20.599999999999994
2158,20.0,500.0,4.0,3.0,394.0,21.200000000000003
2159,20.0,500.0,4.0,3.0,394.0,21.200000000000003
2160,20.0,700.0,4.0,1.0,489.0,30.14285714285714
2161,20.0,700.0,4.0,1.0,496.0,29.14285714285714
2162,20.0,700.0,4.0,1.0,493.0,29.57142857142857
2163,20.0,700.0,4.0,1.0,493.0,29.57142857142857
2164,20.0,700.0,4.0,1.0,499.0,28.714285714285708
2165,20.0,700.0,4.0,1.0,491.0,29.85714285714286
2166,20.0,700.0,4.0,1.0,488.0,30.285714285714292
2167,20.0,700.0,4.0,1.0,494.0,29.42857142857143
2168,20.0,700.0,4.0,1.0,494.0,29.42857142857143
2169,20.0,700.0,4.0,1.0,511.0,27.0
2170,20.0,700.0,4.0,1.0,507.0,27.57142857142857
2171,20.0,700.0,4.0,1.0,500.0,28.57142857142857
2172,20.0,700.0,4.0,1.0,488.0,30.285714285714292
2173,20.0,700.0,4.0,1.0,495.0,29.285714285714292
2174,20.0,700.0,4.0,1.0,488.0,30.285714285714292
2175,20.0,700.0,4.0,1.0,502.0,28.285714285714292
2176,20.0,700.0,4.0,1.0,500.0,28.57142857142857
2177,20.0,700.0,4.0,1.0,498.0,28.85714285714286
2178,20.0,700.0,4.0,1.0,496.0,29.14285714285714
2179,20.0,700.0,4.0,1.0,498.0,28.85714285714286
2180,20.0,700.0,4.0,1.0,496.0,29.14285714285714
2181,20.0,700.0,4.0,1.0,498.0,28.85714285714286
2182,20.0,700.0,4.0,1.0,492.0,29.714285714285708
2183,20.0,700.0,4.0,1.0,496.0,29.14285714285714
2184,20.0,700.0,4.0,1.0,490.0,30.0
2185,20.0,700.0,4.0,1.0,493.0,29.57142857142857
2186,20.0,700.0,4.0,1.0,497.0,29.0
2187,20.0,700.0,4.0,1.0,483.0,31.0
2188,20.0,700.0,4.0,1.0,504.0,28.0
2189,20.0,700.0,4.0,1.0,493.0,29.57142857142857
2190,20.0,700.0,4.0,1.0,496.0,29.14285714285714
2191,20.0,700.0,4.0,1.0,500.0,28.57142857142857
2192,20.0,700.0,4.0,1.0,485.0,30.714285714285708
2193,20.0,700.0,4.0,1.0,493.0,29.57142857142857
2194,20.0,700.0,4.0,1.0,490.0,30.0
2195,20.0,700.0,4.0,1.0,494.0,29.42857142857143
2196,20.0,700.0,4.0,1.0,490.0,30.0
2197,20.0,700.0,4.0,1.0,489.0,30.14285714285714
2198,20.0,700.0,4.0,1.0,496.0,29.14285714285714
2199,20.0,700.0,4.0,1.0,495.0,29.285714285714292
2200,20.0,700.0,4.0,1.0,494.0,29.42857142857143
2201,20.0,700.0,4.0,1.0,494.0,29.42857142857143
2202,20.0,700.0,4.0,1.0,501.0,28.42857142857143
2203,20.0,700.0,4.0,1.0,497.0,29.0
2204,20.0,700.0,4.0,1.0,491.0,29.85714285714286
2205,20.0,700.0,4.0,1.0,506.0,27.714285714285708
2206,20.0,700.0,4.0,1.0,490.0,30.0
2207,20.0,700.0,4.0,1.0,490.0,30.0
2208,20.0,700.0,4.0,1.0,489.0,30.14285714285714
2209,20.0,700.0,4.0,1.0,491.0,29.85714285714286
2210,20.0,700.0,4.0,1.0,491.0,29.85714285714286
2211,20.0,700.0,4.0,1.0,490.0,30.0
2212,20.0,700.0,4.0,1.0,489.0,30.14285714285714
2213,20.0,700.0,4.0,1.0,487.0,30.42857142857143
2214,20.0,700.0,4.0,1.0,503.0,28.14285714285714
2215,20.0,700.0,4.0,1.0,491.0,29.85714285714286
2216,20.0,700.0,4.0,1.0,487.0,30.42857142857143
2217,20.0,700.0,4.0,1.0,498.0,28.85714285714286
2218,20.0,700.0,4.0,1.0,493.0,29.57142857142857
2219,20.0,700.0,4.0,1.0,488.0,30.285714285714292
2220,20.0,700.0,4.0,1.0,493.0,29.57142857142857
2221,20.0,700.0,4.0,1.0,503.0,28.14285714285714
2222,20.0,700.0,4.0,1.0,484.0,30.85714285714286
2223,20.0,700.0,4.0,1.0,506.0,27.714285714285708
2224,20.0,700.0,4.0,1.0,494.0,29.42857142857143
2225,20.0,700.0,4.0,1.0,490.0,30.0
2226,20.0,700.0,4.0,1.0,493.0,29.57142857142857
2227,20.0,700.0,4.0,1.0,491.0,29.85714285714286
2228,20.0,700.0,4.0,1.0,496.0,29.14285714285714
2229,20.0,700.0,4.0,1.0,489.0,30.14285714285714
2230,20.0,700.0,4.0,1.0,490.0,30.0
2231,20.0,700.0,4.0,1.0,507.0,27.57142857142857
2232,20.0,700.0,4.0,1.0,484.0,30.85714285714286
2233,20.0,700.0,4.0,1.0,492.0,29.714285714285708
2234,20.0,700.0,4.0,1.0,501.0,28.42857142857143
2235,20.0,700.0,4.0,1.0,495.0,29.285714285714292
2236,20.0,700.0,4.0,1.0,499.0,28.714285714285708
2237,20.0,700.0,4.0,1.0,490.0,30.0
2238,20.0,700.0,4.0,1.0,497.0,29.0
2239,20.0,700.0,4.0,1.0,498.0,28.85714285714286
2240,20.0,700.0,4.0,1.0,488.0,30.285714285714292
2241,20.0,700.0,4.0,1.0,486.0,30.57142857142857
2242,20.0,700.0,4.0,1.0,496.0,29.14285714285714
2243,20.0,700.0,4.0,1.0,490.0,30.0
2244,20.0,700.0,4.0,1.0,494.0,29.42857142857143
2245,20.0,700.0,4.0,1.0,498.0,28.85714285714286
2246,20.0,700.0,4.0,1.0,496.0,29.14285714285714
2247,20.0,700.0,4.0,1.0,497.0,29.0
2248,20.0,700.0,4.0,1.0,497.0,29.0
2249,20.0,700.0,4.0,1.0,487.0,30.42857142857143
2250,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2251,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2252,20.0,700.0,4.0,2.0,601.0,14.142857142857139
2253,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2254,20.0,700.0,4.0,2.0,610.0,12.857142857142861
2255,20.0,700.0,4.0,2.0,610.0,12.857142857142861
2256,20.0,700.0,4.0,2.0,614.0,12.285714285714292
2257,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2258,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2259,20.0,700.0,4.0,2.0,603.0,13.857142857142861
2260,20.0,700.0,4.0,2.0,613.0,12.42857142857143
2261,20.0,700.0,4.0,2.0,607.0,13.285714285714292
2262,20.0,700.0,4.0,2.0,603.0,13.857142857142861
2263,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2264,20.0,700.0,4.0,2.0,610.0,12.857142857142861
2265,20.0,700.0,4.0,2.0,610.0,12.857142857142861
2266,20.0,700.0,4.0,2.0,603.0,13.857142857142861
2267,20.0,700.0,4.0,2.0,602.0,14.0
2268,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2269,20.0,700.0,4.0,2.0,609.0,13.0
2270,20.0,700.0,4.0,2.0,606.0,13.42857142857143
2271,20.0,700.0,4.0,2.0,609.0,13.0
2272,20.0,700.0,4.0,2.0,607.0,13.285714285714292
2273,20.0,700.0,4.0,2.0,611.0,12.714285714285708
2274,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2275,20.0,700.0,4.0,2.0,615.0,12.142857142857139
2276,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2277,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2278,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2279,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2280,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2281,20.0,700.0,4.0,2.0,609.0,13.0
2282,20.0,700.0,4.0,2.0,610.0,12.857142857142861
2283,20.0,700.0,4.0,2.0,600.0,14.285714285714292
2284,20.0,700.0,4.0,2.0,610.0,12.857142857142861
2285,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2286,20.0,700.0,4.0,2.0,609.0,13.0
2287,20.0,700.0,4.0,2.0,603.0,13.857142857142861
2288,20.0,700.0,4.0,2.0,611.0,12.714285714285708
2289,20.0,700.0,4.0,2.0,619.0,11.57142857142857
2290,20.0,700.0,4.0,2.0,613.0,12.42857142857143
2291,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2292,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2293,20.0,700.0,4.0,2.0,602.0,14.0
2294,20.0,700.0,4.0,2.0,607.0,13.285714285714292
2295,20.0,700.0,4.0,2.0,602.0,14.0
2296,20.0,700.0,4.0,2.0,609.0,13.0
2297,20.0,700.0,4.0,2.0,609.0,13.0
2298,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2299,20.0,700.0,4.0,2.0,600.0,14.285714285714292
2300,20.0,700.0,4.0,2.0,609.0,13.0
2301,20.0,700.0,4.0,2.0,607.0,13.285714285714292
2302,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2303,20.0,700.0,4.0,2.0,613.0,12.42857142857143
2304,20.0,700.0,4.0,2.0,601.0,14.142857142857139
2305,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2306,20.0,700.0,4.0,2.0,607.0,13.285714285714292
2307,20.0,700.0,4.0,2.0,609.0,13.0
2308,20.0,700.0,4.0,2.0,606.0,13.42857142857143
2309,20.0,700.0,4.0,2.0,602.0,14.0
2310,20.0,700.0,4.0,2.0,609.0,13.0
2311,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2312,20.0,700.0,4.0,2.0,603.0,13.857142857142861
2313,20.0,700.0,4.0,2.0,612.0,12.57142857142857
2314,20.0,700.0,4.0,2.0,616.0,12.0
2315,20.0,700.0,4.0,2.0,603.0,13.857142857142861
2316,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2317,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2318,20.0,700.0,4.0,2.0,606.0,13.42857142857143
2319,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2320,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2321,20.0,700.0,4.0,2.0,617.0,11.857142857142861
2322,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2323,20.0,700.0,4.0,2.0,613.0,12.42857142857143
2324,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2325,20.0,700.0,4.0,2.0,611.0,12.714285714285708
2326,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2327,20.0,700.0,4.0,2.0,603.0,13.857142857142861
2328,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2329,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2330,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2331,20.0,700.0,4.0,2.0,615.0,12.142857142857139
2332,20.0,700.0,4.0,2.0,607.0,13.285714285714292
2333,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2334,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2335,20.0,700.0,4.0,2.0,604.0,13.714285714285708
2336,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2337,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2338,20.0,700.0,4.0,2.0,608.0,13.142857142857139
2339,20.0,700.0,4.0,2.0,605.0,13.57142857142857
2340,20.0,700.0,4.0,3.0,550.0,21.42857142857143
2341,20.0,700.0,4.0,3.0,553.0,21.0
2342,20.0,700.0,4.0,3.0,552.0,21.14285714285714
2343,20.0,700.0,4.0,3.0,546.0,22.0
2344,20.0,700.0,4.0,3.0,562.0,19.714285714285708
2345,20.0,700.0,4.0,3.0,546.0,22.0
2346,20.0,700.0,4.0,3.0,551.0,21.285714285714292
2347,20.0,700.0,4.0,3.0,550.0,21.42857142857143
2348,20.0,700.0,4.0,3.0,555.0,20.714285714285708
2349,20.0,700.0,4.0,3.0,552.0,21.14285714285714
2350,20.0,700.0,4.0,3.0,556.0,20.57142857142857
2351,20.0,700.0,4.0,3.0,540.0,22.85714285714286
2352,20.0,700.0,4.0,3.0,553.0,21.0
2353,20.0,700.0,4.0,3.0,555.0,20.714285714285708
2354,20.0,700.0,4.0,3.0,543.0,22.42857142857143
2355,20.0,700.0,4.0,3.0,554.0,20.85714285714286
2356,20.0,700.0,4.0,3.0,554.0,20.85714285714286
2357,20.0,700.0,4.0,3.0,552.0,21.14285714285714
